PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,1555,0,16/12/98,11,12,16,19,26,37,33
649,1556,0,19/12/98,6,12,17,26,38,44,14
649,1557,0,23/12/98,3,15,17,18,24,44,23
649,1558,0,26/12/98,2,8,10,14,18,44,23
649,1559,0,30/12/98,10,13,16,19,25,31,23
649,1560,0,2/1/99,6,28,33,34,36,48,27
649,1561,0,6/1/99,6,11,30,36,37,48,24
649,1562,0,9/1/99,1,3,18,23,24,35,29
649,1563,0,13/1/99,1,2,6,10,14,29,3
649,1564,0,16/1/99,1,3,5,27,30,45,4
649,1565,0,20/1/99,1,10,16,38,44,45,20
649,1566,0,23/1/99,4,5,9,17,30,41,20
649,1567,0,27/1/99,12,29,38,46,48,49,7
649,1568,0,30/1/99,4,22,23,38,42,43,49
649,1569,0,3/2/99,10,17,19,23,25,35,6
649,1570,0,6/2/99,6,11,20,28,33,49,47
649,1571,0,10/2/99,9,26,32,41,48,49,7
649,1572,0,13/2/99,7,12,30,35,44,49,39
649,1573,0,17/2/99,8,15,27,40,45,46,34
649,1574,0,20/2/99,9,16,27,28,32,45,43
649,1575,0,24/2/99,2,17,19,20,26,41,11
649,1576,0,27/2/99,12,24,25,29,39,42,3
649,1577,0,3/3/99,2,3,5,10,26,27,35
649,1578,0,6/3/99,14,32,35,47,48,49,13
649,1579,0,10/3/99,7,9,10,13,15,34,47
649,1580,0,13/3/99,5,24,30,33,37,40,31
649,1581,0,17/3/99,7,9,12,30,41,44,24
649,1582,0,20/3/99,2,12,16,19,36,37,18
649,1583,0,24/3/99,22,26,32,38,45,46,10
649,1584,0,27/3/99,15,21,32,34,36,38,13
649,1585,0,31/3/99,3,12,18,28,31,36,14
649,1586,0,3/4/99,11,22,24,31,32,36,2
649,1587,0,7/4/99,2,25,38,42,45,48,20
649,1588,0,10/4/99,4,23,33,34,36,47,16
649,1589,0,14/4/99,17,20,28,34,40,42,11
649,1590,0,17/4/99,24,28,29,31,36,40,25
649,1591,0,21/4/99,13,20,22,32,39,43,5
649,1592,0,24/4/99,2,9,16,35,41,48,29
649,1593,0,28/4/99,11,14,16,17,19,26,35
649,1594,0,1/5/99,6,12,18,20,30,45,40
649,1595,0,5/5/99,1,26,29,37,40,43,38
649,1596,0,8/5/99,3,4,9,24,46,49,8
649,1597,0,12/5/99,2,5,18,29,35,37,24
649,1598,0,15/5/99,2,14,28,30,38,45,1
649,1599,0,19/5/99,2,5,18,36,37,47,13
649,1600,0,22/5/99,2,8,12,27,37,39,11
649,1601,0,26/5/99,14,16,31,34,36,44,13
649,1602,0,29/5/99,2,10,12,15,18,36,14
649,1603,0,2/6/99,3,14,22,37,46,48,43
649,1604,0,5/6/99,13,23,24,37,46,47,10
649,1605,0,9/6/99,9,12,22,26,29,32,4
649,1606,0,12/6/99,10,22,37,38,41,42,43
649,1607,0,16/6/99,9,11,12,17,33,42,30
649,1608,0,19/6/99,10,29,31,32,38,47,21
649,1609,0,23/6/99,9,15,22,37,40,49,33
649,1610,0,26/6/99,5,21,29,30,36,42,11
649,1611,0,30/6/99,5,20,26,34,37,46,12
649,1612,0,3/7/99,2,5,11,15,31,36,41
649,1613,0,7/7/99,12,16,20,26,43,44,24
649,1614,0,10/7/99,17,23,30,36,48,49,42
649,1615,0,14/7/99,5,9,12,42,48,49,36
649,1616,0,17/7/99,8,14,39,41,42,49,13
649,1617,0,21/7/99,4,7,12,17,24,32,21
649,1618,0,24/7/99,4,7,10,25,35,38,13
649,1619,0,28/7/99,7,24,28,37,48,49,8
649,1620,0,31/7/99,5,14,26,31,38,48,6
649,1621,0,4/8/99,4,11,19,21,23,40,44
649,1622,0,7/8/99,4,10,23,25,39,42,11
649,1623,0,11/8/99,19,27,33,41,43,46,42
649,1624,0,14/8/99,6,8,12,13,18,46,3
649,1625,0,18/8/99,4,7,13,31,36,37,28
649,1626,0,21/8/99,11,14,16,21,32,39,36
649,1627,0,25/8/99,4,19,27,28,32,36,15
649,1628,0,28/8/99,17,26,36,39,44,47,4
649,1629,0,1/9/99,1,10,17,20,33,45,8
649,1630,0,4/9/99,2,12,40,42,45,47,28
649,1631,0,8/9/99,9,18,22,25,42,49,44
649,1632,0,11/9/99,2,3,6,15,39,44,33
649,1633,0,15/9/99,3,5,13,20,27,29,36
649,1634,0,18/9/99,4,7,25,30,42,47,41
649,1635,0,22/9/99,2,11,24,29,42,46,23
649,1636,0,25/9/99,2,19,36,45,46,47,22
649,1637,0,29/9/99,3,4,13,34,35,36,49
649,1638,0,2/10/99,13,20,23,31,44,49,17
649,1639,0,6/10/99,15,19,27,29,42,48,22
649,1640,0,9/10/99,1,2,14,25,41,44,39
649,1641,0,13/10/99,24,37,41,44,45,47,31
649,1642,0,16/10/99,15,16,23,38,41,46,40
649,1643,0,20/10/99,5,14,17,32,40,46,42
649,1644,0,23/10/99,9,19,36,40,42,48,22
649,1645,0,27/10/99,2,3,22,32,33,34,5
649,1646,0,30/10/99,18,20,27,34,39,43,21
649,1647,0,3/11/99,5,26,30,34,41,44,4
649,1648,0,6/11/99,15,16,22,33,34,43,11
649,1649,0,10/11/99,2,8,20,28,41,42,25
649,1650,0,13/11/99,5,14,20,22,40,43,38
649,1651,0,17/11/99,21,26,27,32,42,44,17
649,1652,0,20/11/99,2,10,14,24,31,45,23
649,1653,0,24/11/99,1,19,22,29,35,48,16
649,1654,0,27/11/99,8,11,14,34,41,42,1
649,1655,0,1/12/99,6,9,12,21,27,32,10
649,1656,0,4/12/99,3,8,9,33,39,49,35
649,1657,0,8/12/99,7,14,24,27,29,49,5
649,1658,0,11/12/99,4,9,11,16,17,44,31
649,1659,0,15/12/99,2,20,24,25,35,45,14
649,1660,0,18/12/99,7,32,35,36,47,48,15
649,1661,0,22/12/99,22,23,32,34,36,47,45
649,1662,0,25/12/99,2,8,42,45,47,49,28
649,1663,0,29/12/99,6,10,15,17,28,44,49
649,1664,0,1/1/00,2,34,36,41,43,45,4
649,1665,0,5/1/00,3,12,22,35,40,47,19
649,1666,0,8/1/00,6,16,27,30,34,35,13
649,1667,0,12/1/00,6,14,20,32,37,44,24
649,1668,0,15/1/00,1,9,15,26,47,48,13
649,1669,0,19/1/00,2,6,27,40,41,47,37
649,1670,0,22/1/00,4,14,18,36,39,44,11
649,1671,0,26/1/00,12,17,25,44,45,47,43
649,1672,0,29/1/00,6,7,22,33,36,40,9
649,1673,0,2/2/00,8,20,34,36,41,43,31
649,1674,0,5/2/00,4,20,24,44,46,47,14
649,1675,0,9/2/00,3,11,16,24,36,49,45
649,1676,0,12/2/00,7,22,25,35,40,42,11
649,1677,0,16/2/00,11,18,25,28,34,44,14
649,1678,0,19/2/00,7,9,13,25,27,47,14
649,1679,0,23/2/00,1,5,29,32,37,43,44
649,1680,0,26/2/00,3,5,10,41,43,45,8
649,1681,0,1/3/00,4,10,14,19,22,27,18
649,1682,0,4/3/00,10,14,16,19,23,36,2
649,1683,0,8/3/00,11,21,27,29,39,45,34
649,1684,0,11/3/00,3,12,26,34,37,41,38
649,1685,0,15/3/00,4,5,26,29,30,34,22
649,1686,0,18/3/00,4,16,19,26,35,43,47
649,1687,0,22/3/00,3,8,17,24,27,43,10
649,1688,0,25/3/00,10,30,31,35,43,44,46
649,1689,0,29/3/00,10,11,12,19,41,48,34
649,1690,0,1/4/00,3,16,32,39,46,49,19
649,1691,0,5/4/00,5,9,12,20,25,27,39
649,1692,0,8/4/00,5,10,24,27,30,45,2
649,1693,0,12/4/00,10,29,34,42,46,47,40
649,1694,0,15/4/00,1,18,25,41,47,48,3
649,1695,0,19/4/00,12,16,32,44,47,49,42
649,1696,0,22/4/00,7,14,20,24,28,39,31
649,1697,0,26/4/00,5,24,28,35,38,42,36
649,1698,0,29/4/00,1,6,19,25,33,48,27
649,1699,0,3/5/00,12,19,33,36,40,44,24
649,1700,0,6/5/00,11,12,19,34,36,45,6
649,1701,0,10/5/00,13,19,23,40,45,49,15
649,1702,0,13/5/00,2,10,11,27,33,37,7
649,1703,0,17/5/00,1,13,23,36,37,48,16
649,1704,0,20/5/00,3,5,8,14,27,31,18
649,1705,0,24/5/00,22,23,24,27,30,45,33
649,1706,0,27/5/00,11,14,18,27,30,42,22
649,1707,0,31/5/00,2,5,11,25,32,34,39
649,1708,0,3/6/00,4,8,18,32,38,45,30
649,1709,0,7/6/00,7,10,27,42,43,47,44
649,1710,0,10/6/00,1,4,16,22,32,37,33
649,1711,0,14/6/00,5,6,21,26,33,40,22
649,1712,0,17/6/00,5,7,9,33,41,48,43
649,1713,0,21/6/00,11,15,29,31,34,46,7
649,1714,0,24/6/00,1,17,21,27,40,44,36
649,1715,0,28/6/00,3,13,22,23,24,25,7
649,1716,0,1/7/00,10,15,17,20,31,44,4
649,1717,0,5/7/00,11,15,19,27,40,48,16
649,1718,0,8/7/00,5,10,12,38,40,41,11
649,1719,0,12/7/00,16,21,31,35,42,44,25
649,1720,0,15/7/00,4,20,28,34,42,49,25
649,1721,0,19/7/00,15,17,32,42,43,45,9
649,1722,0,22/7/00,1,12,18,23,42,47,26
649,1723,0,26/7/00,2,3,25,37,39,40,46
649,1724,0,29/7/00,5,12,19,35,37,43,2
649,1725,0,2/8/00,2,3,12,27,31,47,11
649,1726,0,5/8/00,11,33,37,40,45,46,17
649,1727,0,9/8/00,9,21,39,42,45,49,25
649,1728,0,12/8/00,3,13,14,18,29,40,48
649,1729,0,16/8/00,10,15,16,32,33,41,9
649,1730,0,19/8/00,2,11,14,22,25,34,6
649,1731,0,23/8/00,6,8,14,17,32,47,10
649,1732,0,26/8/00,10,23,35,41,43,47,16
649,1733,0,30/8/00,18,19,29,40,43,49,13
649,1734,0,2/9/00,4,6,12,27,28,46,18
649,1735,0,6/9/00,20,27,31,40,42,45,32
649,1736,0,9/9/00,9,11,19,22,24,42,12
649,1737,0,13/9/00,2,10,27,29,31,49,46
649,1738,0,16/9/00,15,20,36,37,46,49,45
649,1739,0,20/9/00,3,6,21,30,36,40,14
649,1740,0,23/9/00,2,20,22,31,37,49,27
649,1741,0,27/9/00,1,24,29,35,40,45,34
649,1742,0,30/9/00,15,18,20,24,31,41,1
649,1743,0,4/10/00,7,14,19,40,43,49,13
649,1744,0,7/10/00,6,24,25,40,41,44,16
649,1745,0,11/10/00,5,6,21,35,38,46,15
649,1746,0,14/10/00,1,10,14,19,38,45,18
649,1747,0,18/10/00,2,9,11,23,27,45,17
649,1748,0,21/10/00,38,43,44,45,46,47,17
649,1749,0,25/10/00,7,12,16,29,37,43,49
649,1750,0,28/10/00,3,10,23,40,43,46,42
649,1751,0,1/11/00,9,13,21,23,36,47,15
649,1752,0,4/11/00,5,6,11,20,25,47,34
649,1753,0,8/11/00,12,21,33,39,47,49,46
649,1754,0,11/11/00,21,26,29,42,44,49,33
649,1755,0,15/11/00,24,25,28,36,37,42,40
649,1756,0,18/11/00,5,9,23,28,29,48,26
649,1757,0,22/11/00,4,32,36,37,40,49,42
649,1758,0,25/11/00,12,23,24,31,45,46,33
649,1759,0,29/11/00,6,13,23,24,31,42,27
649,1760,0,2/12/00,3,6,20,24,36,47,34
649,1761,0,6/12/00,2,14,21,25,32,47,22
649,1762,0,9/12/00,9,19,21,30,38,40,33
649,1763,0,13/12/00,14,16,18,19,34,40,45
649,1764,0,16/12/00,4,17,27,33,34,45,42
649,1765,0,20/12/00,13,41,42,45,46,49,48
649,1766,0,23/12/00,11,15,24,30,31,33,25
649,1767,0,27/12/00,6,9,17,33,43,45,37
649,1768,0,30/12/00,7,9,17,27,31,48,41
649,1769,0,3/1/01,5,7,12,37,39,46,22
649,1770,0,6/1/01,17,30,37,41,43,48,34
649,1771,0,10/1/01,17,25,40,42,45,49,33
649,1772,0,13/1/01,3,5,33,40,45,46,21
649,1773,0,17/1/01,3,9,11,28,29,47,37
649,1774,0,20/1/01,4,9,10,19,26,36,30
649,1775,0,24/1/01,14,25,26,33,36,44,7
649,1776,0,27/1/01,26,30,32,37,41,47,8
649,1777,0,31/1/01,3,19,29,34,38,45,40
649,1778,0,3/2/01,15,17,21,22,43,45,34
649,1779,0,7/2/01,9,23,29,38,39,43,45
649,1780,0,10/2/01,9,11,36,38,46,47,12
649,1781,0,14/2/01,12,13,14,32,41,43,6
649,1782,0,17/2/01,9,13,27,28,38,42,20
649,1783,0,21/2/01,5,10,23,36,40,44,18
649,1784,0,24/2/01,5,12,25,34,35,45,36
649,1785,0,28/2/01,6,9,17,18,20,39,27
649,1786,0,3/3/01,1,2,4,18,28,35,8
649,1787,0,7/3/01,19,20,22,24,38,42,41
649,1788,0,10/3/01,5,7,8,12,23,28,39
649,1789,0,14/3/01,6,20,31,36,38,44,4
649,1790,0,17/3/01,9,17,19,22,29,37,24
649,1791,0,21/3/01,4,20,21,27,42,47,43
649,1792,0,24/3/01,1,27,31,33,35,47,41
649,1793,0,28/3/01,12,19,32,34,39,43,35
649,1794,0,31/3/01,1,12,13,28,32,44,47
649,1795,0,4/4/01,1,16,17,24,31,32,15
649,1796,0,7/4/01,2,11,25,27,40,44,28
649,1797,0,11/4/01,2,8,11,24,30,36,5
649,1798,0,14/4/01,3,12,14,30,33,40,36
649,1799,0,18/4/01,11,16,20,25,46,48,5
649,1800,0,21/4/01,16,17,19,27,30,37,6
649,1801,0,25/4/01,11,18,20,27,39,46,45
649,1802,0,28/4/01,9,15,26,28,33,39,8
649,1803,0,2/5/01,1,31,38,43,45,46,40
649,1804,0,5/5/01,19,20,23,39,40,43,47
649,1805,0,9/5/01,3,5,7,10,30,43,23
649,1806,0,12/5/01,3,6,25,26,42,44,2
649,1807,0,16/5/01,11,17,29,34,37,45,19
649,1808,0,19/5/01,7,8,18,29,34,44,37
649,1809,0,23/5/01,5,9,15,21,42,43,32
649,1810,0,26/5/01,2,19,25,30,41,45,21
649,1811,0,30/5/01,9,11,12,22,37,48,8
649,1812,0,2/6/01,5,6,11,17,29,37,32
649,1813,0,6/6/01,3,10,17,22,24,40,46
649,1814,0,9/6/01,1,14,23,25,30,41,43
649,1815,0,13/6/01,7,18,22,30,36,43,24
649,1816,0,16/6/01,14,19,20,21,24,28,32
649,1817,0,20/6/01,2,3,13,17,23,32,39
649,1818,0,23/6/01,3,15,24,36,42,47,49
649,1819,0,27/6/01,1,3,19,27,30,48,11
649,1820,0,30/6/01,3,8,15,32,46,48,44
649,1821,0,4/7/01,3,5,9,31,40,41,47
649,1822,0,7/7/01,5,17,29,31,33,46,20
649,1823,0,11/7/01,9,23,27,31,35,48,1
649,1824,0,14/7/01,8,21,25,35,40,41,5
649,1825,0,18/7/01,5,10,13,19,22,47,30
649,1826,0,21/7/01,1,11,22,27,33,49,10
649,1827,0,25/7/01,6,8,13,24,34,46,12
649,1828,0,28/7/01,15,26,29,41,46,48,23
649,1829,0,1/8/01,6,33,39,41,42,44,25
649,1830,0,4/8/01,1,11,15,33,36,49,5
649,1831,0,8/8/01,16,19,29,35,36,38,47
649,1832,0,11/8/01,12,14,16,23,24,45,11
649,1833,0,15/8/01,14,22,27,32,40,47,26
649,1834,0,18/8/01,5,19,26,29,40,42,14
649,1835,0,22/8/01,5,13,15,28,31,34,18
649,1836,0,25/8/01,1,7,18,23,29,43,4
649,1837,0,29/8/01,7,9,22,23,37,42,36
649,1838,0,1/9/01,7,8,18,23,47,48,49
649,1839,0,5/9/01,8,9,21,34,42,43,5
649,1840,0,8/9/01,4,22,25,27,39,45,31
649,1841,0,12/9/01,7,15,34,38,43,45,29
649,1842,0,15/9/01,4,22,24,32,42,43,18
649,1843,0,19/9/01,10,24,25,30,40,48,21
649,1844,0,22/9/01,10,19,27,29,33,36,23
649,1845,0,26/9/01,2,6,12,17,39,47,8
649,1846,0,29/9/01,2,11,16,18,21,33,5
649,1847,0,3/10/01,19,20,22,28,40,42,1
649,1848,0,6/10/01,1,18,27,28,43,47,11
649,1849,0,10/10/01,9,25,42,43,46,47,16
649,1850,0,13/10/01,14,17,22,32,36,49,16
649,1851,0,17/10/01,18,21,25,34,36,45,11
649,1852,0,20/10/01,9,10,22,38,43,44,20
649,1853,0,24/10/01,4,12,21,26,43,46,16
649,1854,0,27/10/01,18,21,25,26,32,48,38
649,1855,0,31/10/01,12,15,29,30,45,47,8
649,1856,0,3/11/01,4,8,14,26,29,43,16
649,1857,0,7/11/01,2,5,13,18,29,42,35
649,1858,0,10/11/01,3,13,17,26,33,35,23
649,1859,0,14/11/01,1,20,27,42,46,48,32
649,1860,0,17/11/01,4,15,21,31,41,49,43
649,1861,0,21/11/01,2,8,12,18,24,35,43
649,1862,0,24/11/01,2,7,21,33,39,46,15
649,1863,0,28/11/01,1,21,29,42,45,47,8
649,1864,0,1/12/01,2,3,6,7,18,36,14
649,1865,0,5/12/01,10,13,31,43,47,48,44
649,1866,0,8/12/01,2,3,4,18,28,43,15
649,1867,0,12/12/01,18,30,31,32,43,44,37
649,1868,0,15/12/01,1,8,18,31,34,37,27
649,1869,0,19/12/01,10,17,19,20,25,35,11
649,1870,0,22/12/01,14,27,34,38,44,45,24
649,1871,0,26/12/01,3,6,9,10,13,20,29
649,1872,0,29/12/01,25,26,34,36,43,46,9
649,1873,0,2/1/02,8,9,15,22,26,39,30
649,1874,0,5/1/02,4,19,20,35,41,46,27
649,1875,0,9/1/02,8,12,15,23,28,39,43
649,1876,0,12/1/02,1,7,13,30,34,36,38
649,1877,0,16/1/02,13,17,18,28,37,44,32
649,1878,0,19/1/02,7,9,22,35,40,47,36
649,1879,0,23/1/02,1,7,8,33,40,44,28
649,1880,0,26/1/02,3,27,31,34,35,40,22
649,1881,0,30/1/02,2,4,6,11,37,47,22
649,1882,0,2/2/02,11,17,22,26,43,48,27
649,1883,0,6/2/02,1,5,14,15,20,43,32
649,1884,0,9/2/02,7,14,20,30,35,36,10
649,1885,0,13/2/02,1,2,6,24,40,47,7
649,1886,0,16/2/02,16,29,34,40,46,48,3
649,1887,0,20/2/02,4,15,21,29,30,35,8
649,1888,0,23/2/02,7,28,38,39,44,48,6
649,1889,0,27/2/02,4,7,16,36,39,40,13
649,1890,0,2/3/02,3,11,13,28,40,47,16
649,1891,0,6/3/02,7,18,20,26,28,31,13
649,1892,0,9/3/02,4,6,16,38,44,45,9
649,1893,0,13/3/02,12,14,20,23,43,47,3
649,1894,0,16/3/02,2,17,24,26,35,47,41
649,1895,0,20/3/02,3,11,12,17,29,41,23
649,1896,0,23/3/02,2,4,9,31,36,40,3
649,1897,0,27/3/02,17,26,30,34,43,48,46
649,1898,0,30/3/02,1,18,26,34,42,48,7
649,1899,0,3/4/02,3,8,29,40,43,44,17
649,1900,0,6/4/02,1,11,14,18,20,38,37
649,1901,0,10/4/02,3,5,24,26,33,46,11
649,1902,0,13/4/02,15,27,35,38,44,46,23
649,1903,0,17/4/02,19,35,36,39,44,48,11
649,1904,0,20/4/02,18,20,27,32,34,36,3
649,1905,0,24/4/02,7,22,35,36,41,49,40
649,1906,0,27/4/02,3,8,12,36,40,47,21
649,1907,0,1/5/02,1,6,25,31,33,43,49
649,1908,0,4/5/02,15,23,38,39,44,49,18
649,1909,0,8/5/02,1,10,30,37,44,49,39
649,1910,0,11/5/02,9,33,36,40,46,47,35
649,1911,0,15/5/02,1,4,14,20,41,44,9
649,1912,0,18/5/02,13,15,24,34,42,47,23
649,1913,0,22/5/02,4,8,9,26,34,43,48
649,1914,0,25/5/02,12,28,31,34,36,42,30
649,1915,0,29/5/02,2,6,8,15,24,44,21
649,1916,0,1/6/02,7,8,12,37,46,48,41
649,1917,0,5/6/02,1,2,9,15,20,38,13
649,1918,0,8/6/02,2,12,19,38,43,48,13
649,1919,0,12/6/02,3,4,15,18,34,47,45
649,1920,0,15/6/02,20,29,38,39,42,46,23
649,1921,0,19/6/02,5,10,34,35,36,45,18
649,1922,0,22/6/02,12,15,18,23,24,46,9
649,1923,0,26/6/02,2,10,20,25,44,48,27
649,1924,0,29/6/02,8,22,41,43,48,49,46
649,1925,0,3/7/02,25,27,28,36,37,40,17
649,1926,0,6/7/02,10,21,23,28,31,39,7
649,1927,0,10/7/02,1,5,7,10,26,49,19
649,1928,0,13/7/02,19,27,29,30,40,45,4
649,1929,0,17/7/02,3,10,16,36,39,46,42
649,1930,0,20/7/02,9,26,28,30,37,41,11
649,1931,0,24/7/02,2,4,8,15,22,49,31
649,1932,0,27/7/02,1,5,13,22,28,43,9
649,1933,0,31/7/02,9,11,27,33,40,42,25
649,1934,0,3/8/02,4,14,24,27,30,40,38
649,1935,0,7/8/02,2,16,21,22,28,47,18
649,1936,0,10/8/02,13,16,18,27,43,45,25
649,1937,0,14/8/02,11,28,33,37,40,46,16
649,1938,0,17/8/02,14,20,22,41,43,49,16
649,1939,0,21/8/02,4,7,13,25,37,45,33
649,1940,0,24/8/02,2,7,21,43,44,46,29
649,1941,0,28/8/02,2,11,20,29,30,48,38
649,1942,0,31/8/02,6,7,10,11,14,47,28
649,1943,0,4/9/02,2,8,10,14,31,39,30
649,1944,0,7/9/02,3,4,8,12,24,28,31
649,1945,0,11/9/02,2,8,12,15,28,49,21
649,1946,0,14/9/02,6,16,23,31,34,39,24
649,1947,0,18/9/02,4,14,39,42,46,48,26
649,1948,0,21/9/02,3,19,29,34,35,36,11
649,1949,0,25/9/02,2,24,33,34,36,37,48
649,1950,0,28/9/02,5,16,17,31,38,45,1
649,1951,0,2/10/02,1,14,16,18,38,49,13
649,1952,0,5/10/02,12,13,16,20,24,26,1
649,1953,0,9/10/02,12,21,23,26,34,47,3
649,1954,0,12/10/02,6,18,23,24,28,46,38
649,1955,0,16/10/02,2,14,23,36,46,47,25
649,1956,0,19/10/02,10,14,20,28,32,40,33
649,1957,0,23/10/02,7,11,24,29,32,36,42
649,1958,0,26/10/02,5,6,14,29,33,47,43
649,1959,0,30/10/02,5,6,13,22,29,46,8
649,1960,0,2/11/02,4,8,11,21,27,48,3
649,1961,0,6/11/02,2,8,19,31,43,48,46
649,1962,0,9/11/02,12,13,30,31,44,49,45
649,1963,0,13/11/02,6,7,16,25,40,48,17
649,1964,0,16/11/02,20,24,26,27,33,41,8
649,1965,0,20/11/02,21,29,32,38,40,42,47
649,1966,0,23/11/02,7,10,15,19,24,29,25
649,1967,0,27/11/02,7,9,11,26,35,48,28
649,1968,0,30/11/02,1,2,12,30,37,43,47
649,1969,0,4/12/02,1,3,4,11,34,40,47
649,1970,0,7/12/02,1,14,26,30,33,38,21
649,1971,0,11/12/02,5,8,13,37,40,43,26
649,1972,0,14/12/02,7,19,21,30,36,44,39
649,1973,0,18/12/02,10,11,26,34,40,44,5
649,1974,0,21/12/02,26,29,35,45,48,49,27
649,1975,0,25/12/02,1,17,19,22,36,44,21
649,1976,0,28/12/02,12,14,15,27,28,39,34
649,1977,0,1/1/03,2,5,32,34,38,49,7
649,1978,0,4/1/03,5,13,21,30,37,46,18
649,1979,0,8/1/03,1,2,12,16,28,41,11
649,1980,0,11/1/03,5,9,26,28,32,41,40
649,1981,0,15/1/03,15,17,25,36,38,45,14
649,1982,0,18/1/03,4,6,11,25,30,44,21
649,1983,0,22/1/03,18,22,26,29,35,37,24
649,1984,0,25/1/03,9,14,17,32,39,49,36
649,1985,0,29/1/03,1,6,29,34,41,46,10
649,1986,0,1/2/03,1,5,29,43,44,48,16
649,1987,0,5/2/03,7,9,33,35,45,47,36
649,1988,0,8/2/03,15,23,24,28,30,41,5
649,1989,0,12/2/03,8,23,29,34,40,47,4
649,1990,0,15/2/03,3,11,12,25,32,38,36
649,1991,0,19/2/03,3,24,27,29,32,45,6
649,1992,0,22/2/03,2,6,17,34,46,48,49
649,1993,0,26/2/03,1,5,18,19,24,28,30
649,1994,0,1/3/03,5,17,22,34,40,47,45
649,1995,0,5/3/03,6,8,19,27,45,46,34
649,1996,0,8/3/03,8,20,22,24,33,44,30
649,1997,0,12/3/03,16,18,21,22,32,33,5
649,1998,0,15/3/03,7,15,29,33,40,45,39
649,1999,0,19/3/03,2,20,30,43,44,47,4
649,2000,0,22/3/03,5,24,31,37,38,47,10
649,2001,0,26/3/03,4,6,7,18,46,47,36
649,2002,0,29/3/03,5,7,18,30,37,46,19
649,2003,0,2/4/03,1,25,32,33,34,35,7
649,2004,0,5/4/03,15,21,31,36,44,49,5
649,2005,0,9/4/03,8,10,15,16,31,46,25
649,2006,0,12/4/03,5,7,9,25,28,48,27
649,2007,0,16/4/03,8,18,21,26,42,48,31
649,2008,0,19/4/03,4,12,40,43,48,49,27
649,2009,0,23/4/03,6,9,14,29,34,45,49
649,2010,0,26/4/03,3,17,20,30,32,35,6
649,2011,0,30/4/03,6,7,19,29,43,47,24
649,2012,0,3/5/03,5,12,31,35,37,46,9
649,2013,0,7/5/03,4,20,28,33,43,48,8
649,2014,0,10/5/03,5,13,15,20,24,42,41
649,2015,0,14/5/03,7,32,37,38,44,45,40
649,2016,0,17/5/03,11,17,29,39,41,48,25
649,2017,0,21/5/03,3,7,16,26,38,47,10
649,2018,0,24/5/03,6,12,15,25,31,47,46
649,2019,0,28/5/03,6,16,20,29,33,45,39
649,2020,0,31/5/03,14,18,22,23,31,45,32
649,2021,0,4/6/03,18,19,29,33,40,47,43
649,2022,0,7/6/03,17,20,23,30,40,47,11
649,2023,0,11/6/03,3,9,24,37,46,49,14
649,2024,0,14/6/03,7,8,21,22,27,29,47
649,2025,0,18/6/03,1,11,29,30,42,44,10
649,2026,0,21/6/03,12,22,25,34,39,40,32
649,2027,0,25/6/03,10,14,15,27,41,47,36
649,2028,0,28/6/03,7,9,19,20,25,44,34
649,2029,0,2/7/03,5,8,12,14,25,37,6
649,2030,0,5/7/03,4,15,26,37,41,45,40
649,2031,0,9/7/03,4,6,9,13,46,48,31
649,2032,0,12/7/03,4,8,13,21,29,35,3
649,2033,0,16/7/03,14,21,26,33,35,46,42
649,2034,0,19/7/03,4,13,33,36,41,47,46
649,2035,0,23/7/03,2,7,15,36,37,49,9
649,2036,0,26/7/03,11,22,26,35,41,46,8
649,2037,0,30/7/03,4,6,12,18,41,48,8
649,2038,0,2/8/03,6,13,23,26,33,34,7
649,2039,0,6/8/03,4,16,27,31,37,38,44
649,2040,0,9/8/03,5,7,10,13,27,29,43
649,2041,0,13/8/03,5,6,13,16,27,30,44
649,2042,0,16/8/03,11,15,17,19,32,39,30
649,2043,0,20/8/03,12,16,20,29,36,47,24
649,2044,0,23/8/03,2,6,19,27,35,47,1
649,2045,0,27/8/03,7,14,20,23,38,46,32
649,2046,0,30/8/03,3,6,37,38,45,47,11
649,2047,0,3/9/03,13,15,16,18,26,33,9
649,2048,0,6/9/03,11,27,41,45,46,49,22
649,2049,0,10/9/03,1,15,24,34,40,48,12
649,2050,0,13/9/03,12,21,26,37,43,49,25
649,2051,0,17/9/03,6,11,13,30,31,37,34
649,2052,0,20/9/03,1,6,23,35,36,39,18
649,2053,0,24/9/03,3,5,11,34,38,47,25
649,2054,0,27/9/03,7,8,16,37,43,44,15
649,2055,0,1/10/03,1,11,17,41,42,45,13
649,2056,0,4/10/03,3,28,29,32,37,45,34
649,2057,0,8/10/03,3,11,18,34,37,41,5
649,2058,0,11/10/03,6,9,21,25,27,32,13
649,2059,0,15/10/03,1,10,14,16,25,39,46
649,2060,0,18/10/03,10,25,26,38,46,49,37
649,2061,0,22/10/03,11,17,26,31,40,44,34
649,2062,0,25/10/03,8,13,16,19,33,49,26
649,2063,0,29/10/03,8,9,22,29,37,49,33
649,2064,0,1/11/03,8,18,29,31,41,43,34
649,2065,0,5/11/03,5,6,13,34,35,43,18
649,2066,0,8/11/03,2,23,28,43,47,49,29
649,2067,0,12/11/03,3,4,41,44,45,48,18
